F1057,F1058,F116,F1165,F1166,F1323,F1495,F1497,F156,F158,F159,F1597,F1599,F160,F1602,F162,F1639,F1705,F1706,F1813,F1814,F1819,F1863,F1921,F1922,F1923,F1968,F2029,F2030,F2076,F2137,F2138,F2143,F2184,F2291,F2385,F2386,F2387,F2388,F2390,F2486,F2487,F2489,F2585,F267,F270,F2787,F2891,F3105,F3484,F3490,F3493,F3534,F3640,F3642,F3700,F3750,F3753,F3799,F3800,F3804,F3805,F3806,F3807,F3810,F3811,F3812,F3813,F3898,F3908,F469,F570,F60,F62,F64,F949,F950,F955,F996,F3886_Agri Adv,F3886_All Others,F3886_Corp Adv,F3886_Current,F3886_Gold Loan,F3886_HL,F3886_ML,F3886_MSME LA TDR,F3886_MSME Medium,F3886_MSME Micro,F3886_MSME Small,F3886_PL,F3886_Retail LA TDR,F3886_Retail Others,F3886_Savings,F3886_Staff Loans,F3886_Term Deposit
0.0442099,0.060964078,-0.06606471,0.006657897,0.019442685,0.009366072,0.039326992,0.012150284,0.29994074,-0.15877594,-0.06885924,-0.2836883,-0.29759496,-0.19766901,-1.1934791,-0.65842927,-0.24362646,-0.41916716,0.0015620487,-0.11951171,-0.021166025,-0.024821676,0.10542122,-0.7381752,0.01432108,-0.2050381,-0.08871849,-0.27903178,0.01727251,-0.021191739,-0.010999197,-0.038004633,0.008771357,0.0023884424,-0.098599605,0.03790415,0.040872745,-0.053487506,-0.1240981,0.05230412,-0.045164708,-0.013863544,0.09247393,0.1115842,0.007049783,-0.4022906,0.048052385,-0.022854414,-0.071133785,-0.23431925,0.060196735,-0.3785119,-0.26014546,0.0499472,-0.123099655,0.13709618,-0.015174676,0.000345191,-0.012448933,0.010228568,0.01906117,-0.0044974154,0.010069429,-0.006340539,0.07966584,-0.048665807,0.084279045,-0.015222949,0.52798426,-0.31216806,0.010428853,-0.06359554,0.02701917,-0.013925986,-0.017701462,0.014137484,-0.2512859,-0.010888956,0.0037170034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057553094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.11275452,-0.07382846,-0.1084044,-0.011357969,-0.09829165,-0.0053499616,-0.04244249,0.012150284,-0.07690983,-0.09039496,-0.033830654,-0.17884727,-0.04838136,-0.15696977,0.0034033766,-0.112607256,-0.49843615,-0.2188296,-0.014907435,0.0026791012,-0.046283018,-0.018414559,-0.9449233,-0.00079977035,0.0042279838,0.00720963,-0.010308534,-0.012674701,0.0040528756,-0.011479018,-0.0017068018,-0.008661353,-0.0054674633,0.0015278918,-0.045885045,-0.027267871,-0.1730443,-0.014947478,-0.09883424,-0.25136256,-0.01699687,-0.03197486,0.0034709247,-0.02422911,-0.008336863,-0.24790649,0.009683139,-0.0055419835,-0.05673383,-0.46152732,-0.20912349,0.21471164,-0.20241857,0.03881211,-0.09170491,-0.8861941,-0.015565045,0.06776031,-0.035384517,0.0016706524,0.027167177,-0.24641103,-0.14920548,-0.018761173,0.058970746,0.025260586,-0.057132203,-0.04946333,-2.7246897,-0.36973172,0.02019709,0.010408907,-0.0014880432,-0.022477107,-0.04270894,-0.098623626,0.08961337,-0.056260917,0.0023683608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06033853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07369208,-0.05432671,-0.016487403,-0.08602622,-0.007863002,-0.28111333,-0.03547915,0.012150284,-0.00480221,-0.0057932097,0.012338098,-0.18280205,-0.021122426,-0.1449431,-1.0757536,-0.35749653,0.23597911,-0.20834087,0.0018661348,0.0012979442,-0.038413912,-0.019918403,-0.024357239,-0.43980166,-0.2430836,-0.33714798,-0.056477256,-0.1034853,-0.03390301,-0.012270298,-4.435866e-05,-0.011987596,0.026752938,0.0023101075,-0.10073782,-0.07661014,0.03516712,0.0059389374,-0.07086277,-0.24963003,0.03351126,-0.023993017,-0.02263214,-0.024719503,-0.013239538,-0.22595452,0.023642918,0.04864319,-0.033953633,0.21308547,-0.112621084,-1.0576369,0.011357617,0.045844562,0.0064177206,-0.490785,-0.010398637,-0.10339764,-0.003093727,-0.10632572,-0.06977233,-0.21907611,-0.09168833,-0.03217237,0.12945804,0.038683403,-0.37828183,-0.13460715,-2.5696802,0.22444078,0.006817976,0.03303697,-0.0013927713,-0.009152438,-0.04508522,-0.23024544,-0.4741534,-0.03571861,-0.0608828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06835512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.15676886,-0.11732303,-0.016888984,-0.08036383,-0.13985369,-0.41285604,-0.1277009,-0.1916328,0.14877842,-0.15114152,-0.07340433,-0.36171806,-0.4232618,-0.15325364,0.1516201,0.0021893103,-0.40771326,-0.009222445,-0.020881196,0.03416177,0.0040025534,0.0066515394,0.113308966,0.03408066,0.009734175,0.017218767,-0.046195365,0.0368856,0.0042252378,0.0017413599,0.001878914,-0.029036026,-0.0054674633,0.005213545,-0.008597562,0.013474125,-0.09765686,-0.035560243,-0.03652496,-0.042941354,-0.09654748,-0.023993017,-0.121974394,-0.025701651,-0.01224836,-0.27494517,0.019144235,-0.075962745,-0.020475496,-0.29480094,-0.17056744,0.20408691,0.046207964,-0.17550221,-0.0038022858,0.12784597,0.01879095,-0.20631243,-0.045224976,-0.0010962018,-0.0061601643,-0.46636763,0.053417124,0.02416224,0.11942729,-0.26019225,0.059062224,-0.6341749,0.5869592,0.4101229,0.0268404,0.008367874,0.013348959,-0.058664817,-0.075327344,-0.38592762,-0.8174673,-0.0533462,-0.095255636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060347494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.04569732,-0.089596584,-0.014337936,-0.08814049,-0.06065626,-0.06605825,-0.056290846,0.010812268,-0.031142395,-0.007140162,-0.03762609,-0.37650377,-0.41587245,0.0035201423,-1.1306572,-0.111352265,-0.41364336,-0.038755536,-0.006154555,0.035755903,-0.0033818588,0.0054016653,0.062926106,-0.026533013,0.026053274,-0.0009951105,0.013649583,-0.004113319,-0.004401804,-0.011191612,-0.001714257,-0.011987596,-0.0054674633,0.0035596758,0.0068782144,0.27919725,0.120568305,0.043437056,0.068982966,-0.0090454,-0.0152505245,0.09502157,0.08630322,-0.029624429,-0.008281099,-1.1921221,0.016792467,-0.07563746,-0.042772215,-0.4310273,-0.11071514,0.1432464,-0.0018945574,0.11603859,0.002156821,-0.9460841,-0.008137145,-0.287351,-0.5978,-0.29373875,0.009165365,-0.4708802,-0.15550007,-0.0045039915,0.050345033,-0.243269,-0.17930882,-0.49069056,-2.3508217,-0.4514171,0.004142547,-0.118167855,-0.00016246294,-0.07077571,-0.15201615,-0.26937982,-0.5298652,-0.0533462,0.0040594074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033481635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021205727,0.01174946,0.015580697,0.025127066,-0.0060669263,-0.110498324,-0.15860347,0.005359737,-0.18335585,-0.014048889,-0.030417144,-0.25080708,-0.040749118,-0.3344536,0.15521942,-0.11574586,-0.1857686,-0.09935525,-0.030470718,0.0007589117,-0.024168981,-0.06815763,0.13462488,-0.20788169,0.019852893,-0.005408876,-0.09951394,-0.099356376,-0.036351144,-0.04815337,-0.0033128657,-0.038004633,-0.004614731,-0.041338883,0.03185185,-0.054281797,-0.0009760121,-0.02849654,0.20562096,0.0054205284,-0.017593954,0.01927061,-0.01675504,-0.018160049,-0.04361516,-1.0889088,-0.17027687,-0.01170277,0.012252731,-0.40020248,-0.1806294,-0.78897095,-0.32722092,-0.60801333,-0.18009636,-0.8130137,-0.015174676,0.10994739,-0.6736372,-0.19985959,-0.017557425,-0.60372347,-0.11671117,-0.017614892,0.110819615,-0.01442913,-0.3629968,-0.3683865,0.3808978,-0.08654638,0.028666463,-0.027104275,-0.11290522,-0.094901145,-0.08627668,0.009244199,-0.25145233,-0.033104695,0.0033674785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04008973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03001241,0.049281564,-0.02030325,-0.00054060586,0.06595747,-0.20784697,0.037355997,0.012150284,-1.3797032,-0.011911937,-0.029946975,-0.21026248,-0.0335152,-0.172515,-0.79930985,-0.1124637,0.28306606,0.052327037,0.012522456,-0.539274,-0.04250497,-0.026256295,0.09325584,-0.6243883,-0.36382258,-0.0460528,-0.08871849,-0.2606619,-0.072213635,-0.021191739,-0.010999197,-0.038004633,-0.006366763,-0.041338883,-0.1103529,0.0142319,-0.028109368,-0.008709373,-0.15712406,-0.22952668,-0.020574413,-0.02312309,0.12861517,-0.011047128,-0.007859549,-0.2711927,0.006714098,-0.016337678,-0.071818724,-0.40855056,-0.1574211,0.16745347,-0.28345075,-0.090249576,-0.09403464,-0.9448095,-0.015174676,0.12686463,-0.12973067,-0.019117106,-0.21168952,-0.3128956,-0.08393597,-0.0037414331,-0.4344638,-0.1315316,-0.03092919,-0.052280538,0.4233575,-0.22048701,0.02013677,0.0058040614,-0.00021732342,-0.020540422,-0.042427637,-0.0017272796,-0.24960999,-0.04379396,-0.0608828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06600715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06644473,-0.03800427,-0.01176233,-0.010576611,-0.004679251,-0.010647952,0.016514687,0.010812268,-0.08481222,-0.0022557813,-0.040659525,-0.15748069,-0.21071933,-0.15198503,0.18745318,-0.10749562,0.31476334,-0.17977194,-0.0009035468,-0.010140321,-0.03856588,-0.019918403,-0.06892365,-0.31532568,-0.37562332,-0.14638048,0.022172075,-0.060948208,-0.023046508,-0.012270298,-4.435866e-05,-0.01353852,-0.006366763,0.0023101075,0.029799705,-0.029069781,0.03965976,-0.0073605375,-0.0886157,-0.047620017,0.013660549,-0.03197486,-0.07507738,-0.02138376,-0.012725674,-0.3475405,0.018531537,-0.04376311,-0.047888037,-0.2472836,0.047450706,0.18770799,-0.025837695,0.03202371,0.025282249,0.13251747,-0.0068499083,0.046081156,-0.36999524,-0.098999105,-0.005657589,-0.19662364,-0.09346361,-0.036891,0.10320064,0.048681233,-0.41632062,-0.28868955,-2.3021827,-0.31147367,0.024458982,0.0096157845,0.0050150966,-0.0034117433,-0.05525686,-0.1102277,-0.28777266,-0.09465922,0.0023683608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07520376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.015557116,-0.018202383,-0.0640017,-0.005066711,-0.004827118,-0.0071935323,0.028128274,0.010812268,-1.315689,-0.0077071115,-0.063362606,-0.20422208,-0.22555359,-0.35157531,0.015897743,-0.11249859,-0.15954705,-0.20598742,0.012522456,-0.023847668,-0.032532297,-0.06672301,-0.88403285,-0.55951256,0.033422578,-0.086489655,0.02117369,-0.09781051,-0.021747775,0.0023315223,-0.00071930327,-0.038004633,-0.0054674633,0.0023884424,0.014895849,-0.02844156,0.01647525,0.0050565493,0.20695044,-0.0037593637,-0.015034846,0.025699701,-0.07261971,-0.015768109,-0.04361516,-1.1513553,0.015307741,-0.13841364,0.054814667,-0.33792767,-0.0181311,0.15590441,-0.31154075,0.022270221,-0.25832275,-0.040797908,-0.015565045,-0.0016110316,-0.020436723,-0.2019785,0.028222034,-0.3899426,-0.11840077,-0.051847525,0.15435484,0.026155658,-0.43632466,-0.24896204,0.3948243,-0.26765025,0.027004637,-0.27856922,-0.17121074,-0.06755257,-0.111067235,-0.016736232,0.084525935,-0.0480123,0.0026972378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043329835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0041521336,-0.013898309,-0.083535366,-0.008317257,-0.00803765,-0.064828165,0.034185193,0.012150284,0.22545442,-0.14202115,-0.031226115,-0.19610223,-0.34833547,-0.21611123,-0.007041733,-0.09192695,0.23009561,-0.17219065,-0.005583595,-0.66714364,-0.074443735,-0.055135157,0.09866596,-0.26863107,0.027594931,-0.09753813,-0.072441615,-0.15176283,-0.014629434,-0.06201941,-4.435866e-05,-0.038668968,-0.0058098715,-0.027905842,0.03801919,0.04518148,-0.03130586,-0.0073605375,-0.024651086,-0.006601385,0.043251295,0.030802777,-0.078057684,-0.015336175,-0.039703663,-1.0557858,-0.23377645,-0.02410122,-0.020654438,-0.2584868,0.047529496,0.2019736,-0.20773228,0.032906905,-0.1022377,0.13276137,-0.015565045,0.13273083,-0.08017568,0.0039957548,-0.21325074,0.01089867,-0.097353496,-0.0049608266,-1.1683409,-0.034333758,-0.041350942,-0.016874103,-2.4694877,-0.2057014,-0.009465937,0.016294824,0.0050150966,-0.16171175,-0.12015143,-0.02376726,0.087318115,-0.027249489,0.004045881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037800353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.013751758,-0.03300415,0.00026508793,-0.017775116,-0.0029165498,-0.019352648,0.023100449,0.005359737,-0.95837325,-0.11571493,-0.004485214,-0.19494909,-0.25201675,-0.14431585,0.012495992,-0.50661457,0.3218169,0.08427948,-0.0009035468,-0.5492077,-0.04169804,-0.019918403,0.10915428,-0.14350209,0.03205251,-0.008481837,-0.05623346,-0.062604,-0.05303487,-0.035203394,-0.0017068018,-0.038668968,-0.0054674633,-0.027905842,0.014144141,-0.04401304,-0.056668755,-0.018393382,-0.040051345,-0.10564744,-0.016350115,-0.015141245,-0.11900171,-0.027546074,-0.012725674,-0.28910124,0.018531537,-0.027351608,-0.019243281,-0.10561331,-0.3075686,-0.77132696,-0.20180137,-0.48852098,-0.06620529,0.10869786,-0.015565045,0.06726323,-0.34606615,-0.12846366,0.026188342,-0.24365571,-0.05097001,-0.008098993,0.10386402,0.013054323,-0.31226504,-0.26109585,-1.9197183,-0.14769384,0.023554327,-0.0039021485,0.013348959,-0.056549378,-0.06364329,-0.034251615,0.07616538,-0.06851841,0.0023683608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060920395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.14053997,0.09014687,0.033865165,-0.077090725,-0.108588465,-0.42986357,-0.13508853,-0.1916328,0.14149882,-0.014048889,-0.085226804,-0.1876977,-0.02448827,-0.14826891,-0.012955703,-0.0039205533,-0.398908,-0.06428734,-0.021717839,0.02979937,-0.026376404,-0.008640955,0.008260071,0.03122095,0.0042279838,0.019209122,-0.083383396,0.02574909,0.0040528756,-0.025807362,0.0012114246,-0.029076483,-0.0054674633,0.005213545,-0.006930816,-0.041465838,-0.052711587,-0.03500447,-0.08347258,-0.22752473,-0.08282794,-0.023993017,0.064353056,-0.016716696,-0.01098447,-0.2390216,0.010657563,-0.008322856,-0.020701822,-0.4333344,-0.18665774,0.21615465,-0.10850851,0.04751475,-0.08271838,-0.9515086,0.0065124803,-0.36754832,-0.66383004,-0.26206854,-0.06264812,-0.44496873,-0.15004706,0.11331641,0.08111894,0.035211198,-0.64207464,-0.1870814,0.5069377,0.35203433,0.0047793677,0.012051202,-0.00021732342,-0.060559414,-0.08470949,-0.3330483,-0.22518441,-0.024909817,-0.095255636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057375092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09581752,-0.06506407,-0.08239384,-0.08153023,-0.034744058,0.0061501544,-0.11931799,0.012150284,-0.15245977,-0.117382675,-0.14080122,-0.16173759,-0.036121532,-0.007272118,0.09759189,-0.08400415,0.2313607,-0.38061604,-0.014034131,-0.12768325,-0.060703684,-0.027985483,-0.9032204,-0.20480286,0.0149838915,-0.04402896,0.018545974,-0.20644999,-0.025112972,0.0028531174,0.003079788,-0.002932681,-0.009891033,0.0025397134,0.035196785,-0.15185177,-0.16225475,-0.046173327,-0.19406702,-0.07481673,-0.11534704,-0.07181056,-0.7404167,-0.013227079,-0.031274114,-0.44061396,0.012394654,-0.044794485,-0.02190526,-0.35455316,-0.19869521,0.18590602,-0.21578094,0.041007787,-0.16441937,0.111376874,-0.02230582,-0.040968016,-0.026438663,-0.019650204,0.020847656,-0.00023001246,0.032146677,-0.043911166,0.13587995,0.1589789,0.057051472,-0.043282628,0.517681,-0.5299937,-0.014002718,-0.016416961,0.003744376,0.00042288913,-0.01165539,-0.43505478,-0.70440173,-0.035584405,0.003868777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06349197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.106126525,-0.09638173,-0.12619302,-0.0035813162,-0.12125952,-0.023253314,-0.033342406,0.012150284,0.008453142,-0.12641443,-0.13239993,-0.16208345,-0.053281136,0.011283178,0.016442085,-0.08400415,0.1344631,-0.37650344,-0.014034131,-0.124187164,-0.066788174,-0.027985483,-0.15404828,0.06527255,0.015136478,0.020110546,0.027037455,0.014130685,-0.008201163,0.00075472007,-0.005015026,-0.002932681,-0.009891033,0.005364816,-0.120667934,-0.14225623,-0.17329359,-0.04974734,-0.0982629,-0.09019498,0.11089572,-0.061203875,-0.7486813,0.064827,-0.02481762,-0.49077648,0.014384811,-0.020523109,-0.09495619,-0.2529293,0.061347015,0.22460519,0.027594185,0.044025823,-0.0173087,0.12536846,-0.008283949,-0.04287501,-0.0037557427,-0.01360858,-0.07181434,0.07585571,0.042846013,-0.018761173,-0.13440967,0.098542884,0.08172197,-0.018352164,0.7911349,0.7309492,0.02356533,0.024553685,-0.066639915,-0.108619764,-0.008746296,-0.07524207,0.09748277,-0.054400366,0.003868777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06199673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07120404,0.022710655,-0.1299299,-0.0011187545,0.049779583,0.008029458,0.04251359,0.012150284,-0.007759632,-0.11436403,-0.12405893,-0.22695515,-0.05533043,-0.00658928,0.03845172,-0.622491,0.20106077,-0.3874839,-0.01521522,-0.01133761,-0.046434987,-0.019849177,-1.009646,0.007079146,0.007394442,0.014312686,0.023803035,-0.006130971,-0.037780702,-0.013256938,-0.0126616405,-0.014268805,-0.009891033,0.0016791628,-0.0256877,-0.17700988,-0.13488689,-0.050560847,-0.114569485,0.1708504,-0.076313265,-0.042182796,-0.53863996,-0.018010596,-0.032780204,-0.48085174,0.01762388,-0.0050994046,-0.024548542,-0.29713872,-0.2002851,-0.98267585,-0.41763407,-0.0027417806,-0.1305017,0.11531038,-0.019147461,0.06788769,-0.021513863,0.014495162,0.008536687,0.046508998,0.044379428,-0.006340539,0.107056335,0.030774752,0.0571836,0.060885314,-3.2013755,0.2570351,0.022702385,0.021358496,0.0041100783,-0.1085297,-0.044383734,-0.018477341,0.0937791,-0.022437368,0.003326439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044235308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13698584,0.062624454,-0.09117326,0.10102941,0.040600024,0.006324066,-0.06481397,0.012150284,-0.09453018,-0.15882456,-0.012890838,-0.2252978,-0.2813984,-0.12391835,0.14782764,0.023975056,-0.32619986,0.028204568,0.0029311557,0.07071453,-0.01244826,0.0054798843,0.1209198,-0.0883859,0.016353182,0.0088204015,0.021898543,0.060361847,0.017444871,-0.015438044,0.028455105,-0.0014707299,-0.009891033,0.0015278918,-0.11384791,0.037379824,0.08339558,-0.021546595,-0.04346925,-0.0043319482,-0.08184247,-0.015141245,-0.3967647,-0.03103693,-0.008336863,-0.47747466,0.0077707293,-0.01591425,-0.07007478,-0.4241691,-0.17235844,0.19334081,-0.30336693,0.05206625,-0.11168334,-0.9408471,-0.017925898,0.14066984,-0.023198651,0.007499405,0.0246004,-0.063713156,-0.0065993844,0.0007918698,-0.67900157,-0.7209209,0.08718859,0.0014519271,-2.8282685,-0.454845,-0.30157122,0.009482999,0.008061679,-0.11625418,-0.042269833,0.053659834,-0.061924838,-0.010219634,0.008671916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045147106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011667758,0.042669185,-0.09526791,-0.0011187545,0.009477735,-0.004751228,0.035550248,0.012150284,-0.05748482,-0.107224286,-0.03070119,-0.22507143,-0.05121164,-0.27623403,0.12664947,-0.11118129,-0.46525458,-0.23438033,-0.012137753,-0.012197367,-0.049797907,-0.019115627,-0.8620139,-0.31856585,-0.35878214,-0.10379143,0.022172075,-0.16220291,-0.0742801,-0.013256938,-0.0033128657,-0.014268805,-0.009891033,0.0023101075,-0.106810875,-0.033327583,-0.119551554,0.005865153,-0.007343546,0.0045406604,-0.034678854,-0.015141245,-0.69459623,-0.025462676,-0.008336863,-0.45523077,0.04984802,-0.035034955,-0.016627897,-0.27460417,-0.24121563,0.18530014,-0.13080512,0.05271359,-0.0981136,0.10499272,0.0065124803,-0.21669257,-0.04011364,-0.058058154,0.010378033,-0.28020018,-0.10103823,-0.006340539,0.098382175,-0.017593514,0.009870378,-0.054488752,-2.5125756,-0.41445276,0.022241954,0.09083971,0.003744376,-0.15165181,0.0074538495,-0.025307098,0.05767587,-0.030120105,0.0025201342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045007266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.023542915,0.04565191,-0.10945371,-0.010576611,0.018684613,-0.08667729,0.023597479,0.010812268,0.14181033,-0.0077071115,-0.040659525,-0.24370575,-0.044477455,-0.14868104,0.016293352,-0.10749562,-0.14413851,-0.211528,-0.0009035468,-0.01052126,-0.03856588,-0.019849177,-1.0216488,0.0009380918,0.039068334,0.0048050974,0.022172075,-0.02058341,-0.067334116,-0.011479018,-0.010999197,-0.038668968,-0.009891033,0.0023101075,0.03261542,-0.04452802,-0.062786736,-0.007916313,-0.10357611,-0.046819575,-0.0481176,-0.02312309,-0.05891213,-0.01997561,-0.012725674,-0.3070694,0.018727563,-0.03462366,-0.02808853,-0.2790447,0.018312048,0.21212496,-0.0020704167,0.03971269,-0.0052038273,0.115504734,-0.0068499083,0.07362731,-0.37909797,-0.17119732,0.019264784,-0.35922402,-0.11732371,-0.045911286,0.16640091,-0.027013063,-0.4589401,-0.34007296,-2.7824917,-0.4084972,0.02473687,0.010067812,0.003744376,-0.0034117433,-0.056799702,-0.028440177,-0.26549688,-0.033104695,0.0023683608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050307494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14542387,0.0520197,-0.1224776,-0.017442163,-0.11139982,-0.2222471,-0.040307704,0.012150284,-1.0696111,-0.11759021,-0.04044969,-0.22007631,-0.014296064,-0.37419474,0.042072028,-0.4906865,-0.27529535,-0.035327923,0.0029311557,-0.060816094,-0.032124788,-0.021353021,-0.00882167,-0.0065433127,0.017103475,0.010588564,-0.08851312,-0.009403024,0.0118118115,-0.04664115,-0.0126616405,-0.006242696,-0.009891033,0.0025929576,-0.0605571,-0.10480323,0.028609082,-0.0039873896,-0.011753164,-0.058480248,-0.14089656,-0.015141245,-0.09887559,-0.02853053,0.0044763233,-0.29916528,0.011436618,-0.050253205,-0.014698806,-0.40007976,-0.09959622,0.1888833,0.014009604,0.04791581,0.0074500944,-0.9517499,0.0077834427,0.0114908,-0.044502366,-0.11356247,-0.23587747,0.03752804,0.09082805,-0.002522218,-1.0831691,-0.28739217,0.07946217,0.049101517,-3.01302,0.40843827,0.029090498,-0.17548315,0.008061679,-0.05275133,-0.0051240735,0.025367068,-0.21996857,-0.011009422,0.00568879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042361073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025649067,-0.037071288,-0.10812113,-0.0066208234,0.011239631,-0.059217274,0.03890484,0.012150284,0.2241909,-0.020900697,-0.033830654,-0.2104391,-0.32490915,-0.14930058,0.085752055,-0.10469352,-0.12823318,-0.14989892,-0.01521522,-0.0979653,-0.04217699,-0.023082208,0.02041147,-0.39757258,-0.37562332,-0.0941347,-0.042244658,-0.15823893,-0.05050846,-0.011479018,-4.435866e-05,-0.038668968,-0.009891033,0.0015278918,0.027850779,-0.016673014,-0.095222756,-0.007916313,-0.04832974,-0.027156174,-0.08012974,-0.02312309,-0.03344308,-0.017828066,-0.008336863,-0.2890175,0.009683139,-0.013738524,-0.010794849,-0.4417707,-0.18538505,0.19212249,-0.2108915,0.03343444,-0.08387742,-0.94314414,-0.015565045,0.14537063,-0.1792125,-0.00095671415,0.019229732,0.028222129,-0.13301134,-0.006340539,0.10496883,0.030817972,0.0700042,-0.024024192,-2.707495,-0.24662775,0.028497048,-0.0009920886,-0.00021732342,-0.006716485,-0.055057026,-0.025307098,0.11009027,-0.02579656,0.0037170034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064588696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07449918,0.061561372,-0.008818435,-0.0011187545,0.046609476,-0.00095321983,-0.104106925,0.012150284,0.24285755,-0.014048889,-0.009146618,-0.36017114,-0.43101943,-0.15304792,0.13219361,-0.4928147,-0.1700828,-0.035637744,-0.0053369934,0.036734056,-0.031318095,-0.0054108864,0.025004322,-0.0011086717,0.0042279838,0.0088204015,0.021898543,0.0068685217,0.017444871,-0.012270298,-0.0126616405,0.006176759,-0.0054674633,0.0015278918,0.017141799,-0.045046613,-0.049429152,-0.0016281818,-0.058324654,-0.09071249,-0.045236878,-0.015141245,0.0032665478,-0.024280548,-0.008336863,-0.26453725,0.009487112,-0.013831076,-0.012924288,-0.41942635,-0.18445335,0.20911144,-0.22017749,0.04923383,-0.08552345,-0.9408471,-0.015174676,0.12793154,-0.10479381,-0.18944488,0.010755714,-0.44927552,-0.16780433,0.0007918698,0.10481081,-0.5219713,-0.46910617,0.014605059,-2.9052489,-0.34478998,-0.010511702,0.013576523,-0.00016246294,-0.06302737,-0.01227963,-0.01660955,0.09719147,-0.01470782,0.0037305304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044860262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.042265046,0.053340312,-0.017733453,-0.0027999603,0.059546795,-0.10837279,0.023522604,0.010812268,-0.18270597,-0.0071315756,-0.027891016,-0.2483538,-0.05582239,-0.17066854,0.018630357,-0.011409832,-0.203628,-0.1274967,-0.030470718,-0.0066084233,-0.034110468,-0.024821676,0.022019237,0.045083582,-0.0035140533,0.0065877303,0.021093171,-0.021350965,0.007800119,-0.00035703753,-0.0126616405,0.0032125749,-0.009891033,0.005213545,0.0070527527,-0.042862616,-0.03573105,-0.03270699,-0.113301575,-0.053762298,-0.05751054,-0.015141245,-0.12522426,-0.013052418,-0.035662923,-0.32387924,0.018531537,-0.033847537,-0.029423669,-0.20519155,-0.3969195,-0.9990972,-0.26635924,-0.18099895,-0.0050847298,0.10869786,-0.0068499083,0.10421269,-0.60039467,-0.28773835,0.015452055,-0.55424666,-0.10830259,-0.057538442,0.11476487,0.023386054,-0.39206886,-0.34686694,0.51870406,-0.35316494,0.02868649,0.0020030201,0.0050150966,-0.13225807,0.01091383,-0.0059897187,-0.26257566,-0.033104695,0.0030386015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05305105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
